frame_0000000000: [0, 0]
frame_0000016136: [0, 0]
frame_0000016137: [0, 0]
frame_0000016138: [0, 0]
frame_0000016139: [0, 0]
frame_0000016140: [0, 0]
frame_0000016141: [0, 0]
frame_0000016142: [0, 0]
frame_0000016143: [0, 0]
frame_0000016144: [0, 0]
frame_0000016145: [0, 0]
frame_0000016146: [0, 0]
frame_0000016147: [0, 0]
frame_0000016148: [0, 0]
frame_0000016149: [0, 0]
frame_0000016150: [0, 0]
frame_0000016151: [0, 0]
frame_0000016152: [0, 0]
frame_0000016153: [0, 0]
frame_0000016154: [0, 0]
frame_0000016155: [0, 0]
frame_0000016156: [0, 1]
frame_0000016157: [0, 1]
frame_0000016158: [0, 1]
frame_0000016159: [0, 1]
frame_0000016160: [0, 1]
frame_0000016161: [0, 1]
frame_0000016162: [0, 1]
frame_0000016163: [0, 1]
frame_0000016164: [0, 0]
frame_0000016165: [0, 0]
frame_0000016166: [0, 0]
frame_0000016167: [0, 0]
frame_0000016168: [0, 0]
frame_0000016169: [0, 0]
frame_0000016170: [0, 0]
frame_0000016171: [0, 0]
frame_0000016172: [0, 0]
frame_0000016173: [0, 0]
frame_0000016174: [0, 0]
frame_0000016175: [0, 0]
frame_0000016176: [0, 0]
frame_0000016177: [0, 0]
frame_0000016178: [0, 0]
frame_0000016179: [1, 0]
frame_0000016180: [1, 0]
frame_0000016181: [1, 0]
frame_0000016182: [1, 0]
frame_0000016183: [1, 0]
frame_0000016184: [0, 0]
frame_0000016185: [0, 0]
frame_0000016186: [0, 0]
frame_0000016187: [0, 0]
frame_0000016188: [0, 0]
frame_0000016189: [0, 0]
frame_0000016190: [0, 0]
frame_0000016191: [0, 0]
frame_0000016192: [0, 0]
frame_0000016193: [0, 0]
frame_0000016194: [0, 0]
frame_0000016195: [0, 0]
frame_0000016196: [0, 0]
frame_0000016197: [0, 0]
frame_0000016198: [0, 0]
frame_0000016199: [0, 0]
frame_0000016200: [0, 0]
frame_0000016201: [0, 0]
frame_0000016202: [0, 0]
frame_0000016203: [0, 0]
frame_0000016204: [0, 0]
frame_0000016205: [0, 0]
frame_0000016206: [0, 0]
frame_0000016207: [1, 0]
frame_0000016208: [1, 0]
frame_0000016209: [0, 0]
frame_0000016210: [0, 0]
frame_0000016211: [0, 0]
frame_0000016212: [0, 0]
frame_0000016213: [0, 0]
frame_0000016214: [0, 0]
frame_0000016215: [0, 0]
frame_0000016216: [0, 0]
frame_0000016217: [0, 0]
frame_0000016218: [0, 0]
frame_0000016219: [0, 0]
frame_0000016220: [0, 0]
frame_0000016221: [0, 0]
frame_0000016222: [0, 0]
frame_0000016223: [0, 0]
frame_0000016224: [0, 0]
frame_0000016225: [1, 0]
frame_0000016226: [1, 0]
frame_0000016227: [1, 0]
frame_0000016228: [1, 0]
frame_0000016229: [0, 0]
frame_0000016230: [0, 0]
frame_0000016231: [0, 0]
frame_0000016232: [0, 0]
frame_0000016233: [0, 0]
frame_0000016234: [0, 0]
frame_0000016235: [0, 0]
frame_0000016236: [0, 0]
frame_0000016237: [0, 0]
frame_0000016238: [0, 0]
frame_0000016239: [0, 0]
frame_0000016240: [0, 0]
frame_0000016241: [0, 0]
frame_0000016242: [0, 0]
frame_0000016243: [0, 0]
frame_0000016244: [0, 0]
frame_0000016245: [0, 0]
frame_0000016246: [0, 0]
frame_0000016247: [1, 0]
frame_0000016248: [0, 0]
frame_0000016249: [0, 0]
frame_0000016250: [0, 0]
frame_0000016251: [0, 0]
frame_0000016252: [0, 0]
frame_0000016253: [0, 0]
frame_0000016254: [0, 0]
frame_0000016255: [0, 0]
frame_0000016256: [0, 0]
frame_0000016257: [0, 0]
frame_0000016258: [1, 0]
frame_0000016259: [0, 0]
frame_0000016260: [0, 0]
frame_0000016261: [0, 0]
frame_0000016262: [0, 0]
frame_0000016263: [0, 0]
frame_0000016264: [0, 0]
frame_0000016265: [0, 0]
frame_0000016266: [0, 0]
frame_0000016267: [0, 0]
frame_0000016268: [0, 0]
frame_0000016269: [0, 0]
frame_0000016270: [0, 0]
frame_0000016271: [0, 0]
frame_0000016272: [0, 0]
frame_0000016273: [0, 0]
frame_0000016274: [0, 0]
frame_0000016275: [0, 0]
frame_0000016276: [0, 0]
frame_0000016277: [0, 0]
frame_0000016278: [0, 1]
frame_0000016279: [0, 1]
frame_0000016280: [0, 1]
frame_0000016281: [0, 1]
frame_0000016282: [0, 1]
frame_0000016283: [0, 1]
frame_0000016284: [0, 1]
frame_0000016285: [0, 1]
frame_0000016286: [0, 1]
frame_0000016287: [0, 1]
frame_0000016288: [0, 1]
frame_0000016289: [0, 1]
frame_0000016290: [0, 1]
frame_0000016291: [0, 1]
frame_0000016292: [0, 0]
frame_0000016293: [0, 0]
frame_0000016294: [0, 0]
frame_0000016295: [0, 0]
frame_0000016296: [0, 0]
frame_0000016297: [0, 0]
frame_0000016298: [0, 0]
frame_0000016299: [0, 0]
frame_0000016300: [0, 0]
frame_0000016301: [0, 0]
frame_0000016302: [0, 0]
frame_0000016303: [0, 0]
frame_0000016304: [0, 0]
frame_0000016305: [0, 0]
frame_0000016306: [0, 1]
frame_0000016307: [0, 1]
frame_0000016308: [0, 1]
frame_0000016309: [0, 1]
frame_0000016310: [0, 1]
frame_0000016311: [0, 1]
frame_0000016312: [0, 1]
frame_0000016313: [0, 1]
frame_0000016314: [0, 0]
frame_0000016315: [0, 0]
frame_0000016316: [0, 0]
frame_0000016317: [0, 0]
frame_0000016318: [0, 0]
frame_0000016319: [0, 0]
frame_0000016320: [0, 0]
frame_0000016321: [0, 0]
frame_0000016322: [0, 0]
frame_0000016323: [0, 0]
frame_0000016324: [0, 0]
frame_0000016325: [0, 0]
frame_0000016326: [0, 0]
frame_0000016327: [0, 0]
frame_0000016328: [0, 0]
frame_0000016329: [0, 0]
frame_0000016330: [1, 0]
frame_0000016331: [1, 0]
frame_0000016332: [0, 0]
frame_0000016333: [0, 0]
frame_0000016334: [0, 0]
frame_0000016335: [0, 0]
frame_0000016336: [0, 0]
frame_0000016337: [0, 0]
frame_0000016338: [0, 0]
frame_0000016339: [0, 0]
frame_0000016340: [0, 0]
frame_0000016341: [0, 0]
frame_0000016342: [0, 0]
frame_0000016343: [0, 0]
frame_0000016344: [0, 0]
frame_0000016345: [0, 0]
frame_0000016346: [0, 0]
frame_0000016347: [1, 0]
frame_0000016348: [1, 0]
frame_0000016349: [1, 0]
frame_0000016350: [1, 0]
frame_0000016351: [0, 0]
frame_0000016352: [0, 0]
frame_0000016353: [0, 0]
frame_0000016354: [0, 0]
frame_0000016355: [0, 0]
frame_0000016356: [0, 0]
frame_0000016357: [0, 0]
frame_0000016358: [0, 0]
frame_0000016359: [0, 0]
frame_0000016360: [0, 0]
frame_0000016361: [0, 0]
frame_0000016362: [0, 0]
frame_0000016363: [0, 0]
frame_0000016364: [0, 0]
frame_0000016365: [0, 0]
frame_0000016366: [0, 0]
frame_0000016367: [0, 0]
frame_0000016368: [0, 0]
frame_0000016369: [0, 0]
frame_0000016370: [0, 0]
frame_0000016371: [0, 0]
frame_0000016372: [0, 0]
frame_0000016373: [1, 0]
frame_0000016374: [1, 0]
frame_0000016375: [1, 0]
frame_0000016376: [1, 0]
frame_0000016377: [0, 0]
frame_0000016378: [0, 0]
frame_0000016379: [0, 0]
frame_0000016380: [0, 0]
frame_0000016381: [0, 0]
frame_0000016382: [0, 0]
frame_0000016383: [0, 0]
frame_0000016384: [0, 0]
frame_0000016385: [0, 0]
frame_0000016386: [0, 0]
frame_0000016387: [0, 0]
frame_0000016388: [0, 0]
frame_0000016389: [0, 0]
frame_0000016390: [0, 0]
frame_0000016391: [0, 0]
frame_0000016392: [0, 0]
frame_0000016393: [0, 0]
frame_0000016394: [0, 0]
frame_0000016395: [0, 0]
frame_0000016396: [0, 1]
frame_0000016397: [0, 1]
frame_0000016398: [0, 1]
frame_0000016399: [0, 1]
frame_0000016400: [0, 1]
frame_0000016401: [0, 1]
frame_0000016402: [0, 1]
frame_0000016403: [0, 1]
frame_0000016404: [0, 1]
frame_0000016405: [0, 0]
frame_0000016406: [0, 0]
frame_0000016407: [0, 0]
frame_0000016408: [0, 0]
frame_0000016409: [0, 0]
frame_0000016410: [0, 0]
frame_0000016411: [0, 0]
frame_0000016412: [0, 0]
frame_0000016413: [0, 0]
frame_0000016414: [0, 0]
frame_0000016415: [0, 0]
frame_0000016416: [0, 0]
frame_0000016417: [0, 0]
frame_0000016418: [0, 0]
frame_0000016419: [0, 0]
frame_0000016420: [0, 0]
frame_0000016421: [0, 0]
frame_0000016422: [0, 0]
frame_0000016423: [0, 0]
frame_0000016424: [0, 0]
frame_0000016425: [0, 0]
frame_0000016426: [0, 0]
frame_0000016427: [0, 0]
frame_0000016428: [0, 0]
frame_0000016429: [0, 0]
frame_0000016430: [0, 0]
frame_0000016431: [0, 0]
frame_0000016432: [0, 0]
frame_0000016433: [0, 0]
frame_0000016434: [0, 0]
frame_0000016435: [0, 0]
frame_0000016436: [0, 0]
frame_0000016437: [0, 0]
frame_0000016438: [0, 0]
frame_0000016439: [0, 0]
frame_0000016440: [0, 0]
frame_0000016441: [0, 0]
frame_0000016442: [0, 0]
frame_0000016443: [0, 0]
frame_0000016444: [0, 0]
frame_0000016445: [1, 0]
frame_0000016446: [1, 0]
frame_0000016447: [0, 0]
frame_0000016448: [0, 0]
frame_0000016449: [0, 0]
frame_0000016450: [0, 0]
frame_0000016451: [0, 0]
frame_0000016452: [0, 0]
frame_0000016453: [0, 0]
frame_0000016454: [0, 0]
frame_0000016455: [0, 0]
frame_0000016456: [0, 0]
frame_0000016457: [0, 0]
frame_0000016458: [0, 0]
frame_0000016459: [0, 0]
frame_0000016460: [0, 0]
frame_0000016461: [0, 0]
frame_0000016462: [0, 0]
frame_0000016463: [0, 0]
frame_0000016464: [0, 0]
frame_0000016465: [0, 0]
frame_0000016466: [0, 0]
frame_0000016467: [0, 0]
frame_0000016468: [0, 0]
frame_0000016469: [0, 0]
frame_0000016470: [0, 0]
frame_0000016471: [0, 0]
frame_0000016472: [0, 0]
frame_0000016473: [0, 0]
frame_0000016474: [0, 0]
frame_0000016475: [0, 0]
frame_0000016476: [0, 0]
frame_0000016477: [0, 0]
frame_0000016478: [0, 0]
frame_0000016479: [0, 0]
frame_0000016480: [0, 0]
frame_0000016481: [0, 0]
frame_0000016482: [0, 0]
frame_0000016483: [0, 0]
frame_0000016484: [0, 0]
frame_0000016485: [0, 0]
frame_0000016486: [0, 0]
frame_0000016487: [0, 0]
frame_0000016488: [0, 0]
frame_0000016489: [0, 0]
frame_0000016490: [0, 0]
frame_0000016491: [0, 0]
frame_0000016492: [0, 0]
frame_0000016493: [0, 0]
frame_0000016494: [0, 0]
frame_0000016495: [0, 0]
frame_0000016496: [0, 0]
frame_0000016497: [0, 0]
frame_0000016498: [0, 0]
frame_0000016499: [0, 0]
frame_0000016500: [0, 0]
frame_0000016501: [0, 0]
frame_0000016502: [0, 0]
frame_0000016503: [0, 0]
frame_0000016504: [0, 0]
frame_0000016505: [0, 0]
frame_0000016506: [0, 0]
frame_0000016507: [0, 0]
frame_0000016508: [0, 0]
frame_0000016509: [0, 0]
frame_0000016510: [0, 0]
frame_0000016511: [0, 0]
frame_0000016512: [0, 0]
frame_0000016513: [0, 0]
frame_0000016514: [0, 0]
frame_0000016515: [0, 0]
frame_0000016516: [0, 1]
frame_0000016517: [0, 1]
frame_0000016518: [0, 1]
frame_0000016519: [0, 1]
frame_0000016520: [0, 1]
frame_0000016521: [0, 1]
frame_0000016522: [0, 1]
frame_0000016523: [0, 1]
frame_0000016524: [0, 1]
frame_0000016525: [0, 1]
frame_0000016526: [0, 1]
frame_0000016527: [0, 1]
frame_0000016528: [0, 1]
frame_0000016529: [0, 1]
frame_0000016530: [0, 1]
frame_0000016531: [0, 0]
frame_0000016532: [0, 0]
frame_0000016533: [0, 0]
frame_0000016534: [0, 0]
frame_0000016535: [0, 0]
frame_0000016536: [0, 0]
frame_0000016537: [0, 0]
frame_0000016538: [1, 0]
frame_0000016539: [1, 0]
frame_0000016540: [1, 0]
frame_0000016541: [0, 0]
frame_0000016542: [0, 0]
frame_0000016543: [0, 0]
frame_0000016544: [0, 0]
frame_0000016545: [0, 0]
frame_0000016546: [0, 0]
frame_0000016547: [0, 0]
frame_0000016548: [0, 0]
frame_0000016549: [0, 0]
frame_0000016550: [0, 0]
frame_0000016551: [0, 0]
frame_0000016552: [0, 0]
frame_0000016553: [0, 0]
frame_0000016554: [0, 0]
frame_0000016555: [0, 0]
frame_0000016556: [0, 0]
frame_0000016557: [0, 0]
frame_0000016558: [0, 0]
frame_0000016559: [0, 0]
frame_0000016560: [0, 0]
frame_0000016561: [0, 0]
frame_0000016562: [0, 0]
frame_0000016563: [0, 0]
frame_0000016564: [0, 0]
frame_0000016565: [0, 0]
frame_0000016566: [0, 0]
frame_0000016567: [0, 0]
frame_0000016568: [0, 0]
frame_0000016569: [0, 0]
frame_0000016570: [1, 0]
frame_0000016571: [1, 0]
frame_0000016572: [1, 0]
frame_0000016573: [1, 0]
frame_0000016574: [0, 0]
frame_0000016575: [0, 0]
frame_0000016576: [0, 0]
frame_0000016577: [0, 0]
frame_0000016578: [0, 0]
frame_0000016579: [0, 0]
frame_0000016580: [0, 0]
frame_0000016581: [0, 0]
frame_0000016582: [0, 0]
frame_0000016583: [0, 0]
frame_0000016584: [0, 0]
frame_0000016585: [0, 0]
frame_0000016586: [0, 0]
frame_0000016587: [0, 0]
frame_0000016588: [0, 0]
frame_0000016589: [0, 0]
frame_0000016590: [0, 0]
frame_0000016591: [1, 0]
frame_0000016592: [1, 0]
frame_0000016593: [1, 0]
frame_0000016594: [0, 0]
frame_0000016595: [0, 0]
frame_0000016596: [0, 0]
frame_0000016597: [0, 0]
frame_0000016598: [0, 0]
frame_0000016599: [0, 0]
frame_0000016600: [0, 0]
frame_0000016601: [0, 0]
frame_0000016602: [0, 0]
frame_0000016603: [0, 0]
frame_0000016604: [0, 0]
frame_0000016605: [0, 0]
frame_0000016606: [0, 0]
frame_0000016607: [0, 0]
frame_0000016608: [0, 0]
frame_0000016609: [0, 0]
frame_0000016610: [0, 0]
frame_0000016611: [0, 0]
frame_0000016612: [1, 0]
frame_0000016613: [1, 0]
frame_0000016614: [1, 0]
frame_0000016615: [0, 0]
frame_0000016616: [0, 0]
frame_0000016617: [0, 0]
frame_0000016618: [0, 0]
frame_0000016619: [0, 0]
frame_0000016620: [0, 0]
frame_0000016621: [0, 0]
frame_0000016622: [0, 0]
frame_0000016623: [0, 0]
frame_0000016624: [0, 0]
frame_0000016625: [0, 0]
frame_0000016626: [0, 0]
frame_0000016627: [0, 0]
frame_0000016628: [0, 0]
frame_0000016629: [0, 0]
frame_0000016630: [0, 0]
frame_0000016631: [0, 0]
frame_0000016632: [0, 0]
frame_0000016633: [0, 0]
frame_0000016634: [0, 0]
frame_0000016635: [0, 0]
frame_0000016636: [0, 0]
frame_0000016637: [0, 0]
frame_0000016638: [0, 0]
frame_0000016639: [0, 0]
frame_0000016640: [0, 0]
frame_0000016641: [0, 0]
frame_0000016642: [0, 0]
frame_0000016643: [0, 0]
frame_0000016644: [0, 0]
frame_0000016645: [0, 0]
frame_0000016646: [0, 0]
frame_0000016647: [0, 0]
frame_0000016648: [0, 0]
frame_0000016649: [1, 0]
frame_0000016650: [1, 0]
frame_0000016651: [1, 0]
frame_0000016652: [0, 0]
frame_0000016653: [0, 0]
frame_0000016654: [0, 0]
frame_0000016655: [0, 0]
frame_0000016656: [0, 0]
frame_0000016657: [0, 0]
frame_0000016658: [0, 0]
frame_0000016659: [0, 0]
frame_0000016660: [0, 0]
frame_0000016661: [0, 0]
frame_0000016662: [0, 0]
frame_0000016663: [0, 0]
frame_0000016664: [0, 0]
frame_0000016665: [0, 0]
frame_0000016666: [0, 0]
frame_0000016667: [0, 0]
frame_0000016668: [0, 0]
frame_0000016669: [0, 0]
frame_0000016670: [0, 0]
frame_0000016671: [0, 0]
frame_0000016672: [0, 0]
frame_0000016673: [0, 0]
frame_0000016674: [0, 0]
frame_0000016675: [0, 0]
frame_0000016676: [1, 0]
frame_0000016677: [1, 0]
frame_0000016678: [0, 0]
frame_0000016679: [0, 0]
frame_0000016680: [0, 0]
frame_0000016681: [0, 0]
frame_0000016682: [0, 0]
frame_0000016683: [0, 0]
frame_0000016684: [0, 0]
frame_0000016685: [0, 0]
frame_0000016686: [0, 0]
frame_0000016687: [0, 0]
frame_0000016688: [0, 0]
frame_0000016689: [0, 0]
frame_0000016690: [0, 0]
frame_0000016691: [0, 0]
frame_0000016692: [1, 0]
frame_0000016693: [1, 0]
frame_0000016694: [1, 0]
frame_0000016695: [1, 0]
frame_0000016696: [1, 0]
frame_0000016697: [1, 0]
frame_0000016698: [1, 0]
frame_0000016699: [1, 0]
frame_0000016700: [0, 0]
frame_0000016701: [0, 0]
frame_0000016702: [0, 0]
frame_0000016703: [0, 0]
frame_0000016704: [0, 0]
frame_0000016705: [0, 0]
frame_0000016706: [0, 0]
frame_0000016707: [0, 0]
frame_0000016708: [0, 0]
frame_0000016709: [0, 0]
frame_0000016710: [0, 0]
frame_0000016711: [0, 0]
frame_0000016712: [0, 0]
frame_0000016713: [0, 0]
frame_0000016714: [0, 0]
frame_0000016715: [1, 0]
frame_0000016716: [1, 0]
frame_0000016717: [0, 0]
frame_0000016718: [0, 0]
frame_0000016719: [0, 0]
frame_0000016720: [0, 0]
frame_0000016721: [0, 0]
frame_0000016722: [0, 0]
frame_0000016723: [0, 0]
frame_0000016724: [0, 0]
frame_0000016725: [0, 0]
frame_0000016726: [0, 0]
frame_0000016727: [0, 0]
frame_0000016728: [0, 0]
frame_0000016729: [0, 0]
frame_0000016730: [0, 0]
frame_0000016731: [0, 0]
frame_0000016732: [0, 0]
frame_0000016733: [0, 0]
frame_0000016734: [0, 0]
frame_0000016735: [0, 0]
frame_0000016736: [0, 0]
frame_0000016737: [0, 0]
frame_0000016738: [0, 0]
frame_0000016739: [1, 0]
frame_0000016740: [1, 0]
frame_0000016741: [1, 0]
frame_0000016742: [1, 0]
frame_0000016743: [1, 0]
frame_0000016744: [0, 0]
frame_0000016745: [0, 0]
frame_0000016746: [0, 0]
frame_0000016747: [0, 0]
frame_0000016748: [0, 0]
frame_0000016749: [0, 0]
frame_0000016750: [0, 0]
frame_0000016751: [0, 0]
frame_0000016752: [0, 0]
frame_0000016753: [0, 0]
frame_0000016754: [0, 0]
frame_0000016755: [0, 0]
frame_0000016756: [0, 0]
frame_0000016757: [0, 0]
frame_0000016758: [0, 0]
frame_0000016759: [0, 0]
frame_0000016760: [0, 0]
frame_0000016761: [0, 0]
frame_0000016762: [0, 0]
frame_0000016763: [0, 0]
frame_0000016764: [1, 0]
frame_0000016765: [1, 0]
frame_0000016766: [1, 0]
frame_0000016767: [1, 0]
frame_0000016768: [1, 0]
frame_0000016769: [1, 0]
frame_0000016770: [1, 0]
frame_0000016771: [0, 0]
frame_0000016772: [0, 0]
frame_0000016773: [0, 0]
frame_0000016774: [0, 0]
frame_0000016775: [0, 0]
frame_0000016776: [0, 0]
frame_0000016777: [0, 0]
frame_0000016778: [0, 0]
frame_0000016779: [0, 0]
frame_0000016780: [0, 0]
frame_0000016781: [0, 0]
frame_0000016782: [0, 0]
frame_0000016783: [0, 0]
frame_0000016784: [0, 0]
frame_0000016785: [0, 0]
frame_0000016786: [0, 0]
frame_0000016787: [0, 0]
frame_0000016788: [0, 0]
frame_0000016789: [1, 0]
frame_0000016790: [1, 0]
frame_0000016791: [1, 0]
frame_0000016792: [1, 0]
frame_0000016793: [1, 0]
frame_0000016794: [1, 0]
frame_0000016795: [0, 0]
frame_0000016796: [0, 0]
frame_0000016797: [0, 0]
frame_0000016798: [0, 0]
frame_0000016799: [0, 0]
frame_0000016800: [0, 0]
frame_0000016801: [0, 0]
frame_0000016802: [0, 0]
frame_0000016803: [0, 0]
frame_0000016804: [0, 0]
frame_0000016805: [0, 0]
frame_0000016806: [0, 0]
frame_0000016807: [0, 0]
frame_0000016808: [0, 0]
frame_0000016809: [0, 0]
frame_0000016810: [1, 0]
frame_0000016811: [1, 0]
frame_0000016812: [1, 0]
frame_0000016813: [0, 0]
frame_0000016814: [0, 0]
frame_0000016815: [0, 0]
frame_0000016816: [0, 0]
frame_0000016817: [0, 0]
frame_0000016818: [0, 0]
frame_0000016819: [0, 0]
frame_0000016820: [0, 0]
frame_0000016821: [0, 0]
frame_0000016822: [0, 0]
frame_0000016823: [0, 0]
frame_0000016824: [0, 0]
frame_0000016825: [0, 0]
frame_0000016826: [1, 0]
frame_0000016827: [1, 0]
frame_0000016828: [1, 0]
frame_0000016829: [1, 0]
frame_0000016830: [0, 0]
frame_0000016831: [0, 0]
frame_0000016832: [0, 0]
frame_0000016833: [0, 0]
frame_0000016834: [0, 0]
frame_0000016835: [0, 0]
frame_0000016836: [0, 0]
frame_0000016837: [0, 0]
frame_0000016838: [0, 0]
frame_0000016839: [0, 0]
frame_0000016840: [0, 0]
frame_0000016841: [0, 0]
frame_0000016842: [0, 0]
frame_0000016843: [0, 0]
frame_0000016844: [0, 0]
frame_0000016845: [0, 0]
frame_0000016846: [0, 0]
frame_0000016847: [0, 0]
frame_0000016848: [0, 0]
frame_0000016849: [0, 0]
frame_0000016850: [0, 0]
frame_0000016851: [0, 0]
frame_0000016852: [0, 0]
frame_0000016853: [0, 0]
frame_0000016854: [0, 0]
frame_0000016855: [0, 0]
frame_0000016856: [0, 0]
frame_0000016857: [0, 0]
frame_0000016858: [0, 0]
frame_0000016859: [1, 0]
frame_0000016860: [1, 0]
frame_0000016861: [1, 0]
frame_0000016862: [1, 0]
frame_0000016863: [1, 0]
frame_0000016864: [1, 0]
frame_0000016865: [0, 0]
frame_0000016866: [0, 0]
frame_0000016867: [0, 0]
frame_0000016868: [0, 0]
frame_0000016869: [0, 0]
frame_0000016870: [0, 0]
frame_0000016871: [0, 0]
frame_0000016872: [0, 0]
frame_0000016873: [0, 0]
frame_0000016874: [0, 0]
frame_0000016875: [0, 0]
frame_0000016876: [0, 0]
frame_0000016877: [0, 0]
frame_0000016878: [0, 0]
frame_0000016879: [0, 0]
frame_0000016880: [0, 0]
frame_0000016881: [0, 0]
frame_0000016882: [0, 0]
frame_0000016883: [0, 0]
frame_0000016884: [0, 0]
frame_0000016885: [0, 0]
frame_0000016886: [1, 0]
frame_0000016887: [1, 0]
frame_0000016888: [0, 0]
frame_0000016889: [0, 0]
frame_0000016890: [0, 0]
frame_0000016891: [0, 0]
frame_0000016892: [0, 0]
frame_0000016893: [0, 0]
frame_0000016894: [0, 0]
frame_0000016895: [0, 0]
frame_0000016896: [0, 0]
frame_0000016897: [0, 0]
frame_0000016898: [0, 0]
frame_0000016899: [0, 0]
frame_0000016900: [0, 0]
frame_0000016901: [0, 0]
frame_0000016902: [0, 0]
frame_0000016903: [0, 0]
frame_0000016904: [0, 0]
frame_0000016905: [1, 0]
frame_0000016906: [1, 0]
frame_0000016907: [0, 0]
frame_0000016908: [0, 0]
frame_0000016909: [0, 0]
frame_0000016910: [0, 0]
frame_0000016911: [0, 0]
frame_0000016912: [0, 0]
frame_0000016913: [0, 0]
frame_0000016914: [0, 0]
frame_0000016915: [0, 0]
frame_0000016916: [0, 0]
frame_0000016917: [0, 0]
frame_0000016918: [0, 0]
frame_0000016919: [0, 0]
frame_0000016920: [0, 0]
frame_0000016921: [0, 0]
frame_0000016922: [0, 0]
frame_0000016923: [0, 0]
frame_0000016924: [0, 0]
frame_0000016925: [0, 0]
frame_0000016926: [0, 0]
frame_0000016927: [0, 0]
frame_0000016928: [0, 0]
frame_0000016929: [0, 0]
frame_0000016930: [0, 0]
frame_0000016931: [0, 0]
frame_0000016932: [0, 0]
frame_0000016933: [0, 0]
frame_0000016934: [0, 0]
frame_0000016935: [0, 0]
frame_0000016936: [0, 0]
frame_0000016937: [1, 0]
frame_0000016938: [1, 0]
frame_0000016939: [1, 0]
frame_0000016940: [1, 0]
frame_0000016941: [1, 0]
frame_0000016942: [0, 0]
frame_0000016943: [0, 0]
frame_0000016944: [0, 0]
frame_0000016945: [0, 0]
frame_0000016946: [0, 0]
frame_0000016947: [0, 0]
frame_0000016948: [0, 0]
frame_0000016949: [0, 0]
frame_0000016950: [0, 0]
frame_0000016951: [0, 0]
frame_0000016952: [0, 0]
frame_0000016953: [0, 0]
frame_0000016954: [0, 0]
frame_0000016955: [0, 0]
frame_0000016956: [0, 0]
frame_0000016957: [0, 0]
frame_0000016958: [0, 0]
frame_0000016959: [1, 0]
frame_0000016960: [1, 0]
frame_0000016961: [1, 0]
frame_0000016962: [0, 0]
frame_0000016963: [0, 0]
frame_0000016964: [0, 0]
frame_0000016965: [0, 0]
frame_0000016966: [0, 0]
frame_0000016967: [0, 0]
frame_0000016968: [0, 0]
frame_0000016969: [0, 0]
frame_0000016970: [0, 0]
frame_0000016971: [0, 0]
frame_0000016972: [0, 0]
frame_0000016973: [0, 0]
frame_0000016974: [0, 0]
frame_0000016975: [0, 0]
frame_0000016976: [0, 0]
frame_0000016977: [0, 0]
frame_0000016978: [0, 0]
frame_0000016979: [0, 0]
frame_0000016980: [0, 0]
frame_0000016981: [0, 0]
frame_0000016982: [0, 0]
frame_0000016983: [0, 0]
frame_0000016984: [0, 0]
frame_0000016985: [1, 0]
frame_0000016986: [1, 0]
frame_0000016987: [1, 0]
frame_0000016988: [1, 0]
frame_0000016989: [1, 0]
frame_0000016990: [1, 0]
frame_0000016991: [1, 0]
frame_0000016992: [1, 0]
frame_0000016993: [0, 0]
frame_0000016994: [0, 0]
frame_0000016995: [0, 0]
frame_0000016996: [0, 0]
frame_0000016997: [0, 0]
frame_0000016998: [0, 0]
frame_0000016999: [0, 0]
frame_0000017000: [0, 0]
frame_0000017001: [0, 0]
frame_0000017002: [0, 0]
frame_0000017003: [0, 0]
frame_0000017004: [0, 0]
frame_0000017005: [0, 0]
frame_0000017006: [0, 0]
frame_0000017007: [0, 0]
frame_0000017008: [0, 0]
frame_0000017009: [0, 0]
frame_0000017010: [0, 0]
frame_0000017011: [0, 0]
frame_0000017012: [0, 0]
frame_0000017013: [0, 0]
frame_0000017014: [0, 0]
frame_0000017015: [0, 0]
frame_0000017016: [0, 0]
frame_0000017017: [0, 0]
frame_0000017018: [0, 0]
frame_0000017019: [1, 0]
frame_0000017020: [1, 0]
frame_0000017021: [1, 0]
frame_0000017022: [1, 0]
frame_0000017023: [1, 0]
frame_0000017024: [1, 0]
frame_0000017025: [1, 0]
frame_0000017026: [1, 0]
frame_0000017027: [1, 0]
frame_0000017028: [0, 0]
frame_0000017029: [0, 0]
frame_0000017030: [0, 0]
frame_0000017031: [0, 0]
frame_0000017032: [0, 0]
frame_0000017033: [0, 0]
frame_0000017034: [0, 0]
frame_0000017035: [0, 0]
frame_0000017036: [0, 0]
frame_0000017037: [0, 0]
frame_0000017038: [0, 0]
frame_0000017039: [0, 0]
frame_0000017040: [0, 0]
frame_0000017041: [0, 0]
frame_0000017042: [0, 0]
frame_0000017043: [0, 0]
frame_0000017044: [0, 0]
frame_0000017045: [0, 0]
frame_0000017046: [0, 0]
frame_0000017047: [0, 0]
frame_0000017048: [0, 0]
frame_0000017049: [0, 0]
frame_0000017050: [0, 0]
frame_0000017051: [0, 0]
frame_0000017052: [0, 0]
frame_0000017053: [0, 0]
frame_0000017054: [0, 0]
frame_0000017055: [0, 0]
frame_0000017056: [0, 0]
frame_0000017057: [0, 0]
frame_0000017058: [0, 0]
frame_0000017059: [0, 0]
frame_0000017060: [0, 0]
frame_0000017061: [0, 0]
frame_0000017062: [0, 0]
frame_0000017063: [1, 0]
frame_0000017064: [1, 0]
frame_0000017065: [1, 0]
frame_0000017066: [0, 0]
frame_0000017067: [0, 0]
